customer_id,latent_persona,tenure_months,signup_date,support_ticket_bias,order_count,total_spend,avg_order_value,avg_discount_rate,return_rate,online_order_share,unique_categories,active_months,total_units,last_order_date,first_order_date,recency_days,purchase_frequency_per_month,revenue_per_month,active_month_ratio,avg_units_per_order,support_tickets,cluster_id,segment_name
C00838,Dormant,10,2025-05-26,0,4,183.68,45.92,0.3202,0.0,0.5,2,3,12,2025-09-21,2025-05-27,186,0.4,18.368,0.3,3.0,1,1,Dormant
C00839,Loyal Growth,20,2024-07-26,2,9,942.57,104.73,0.2085,0.1111,0.7778,5,7,16,2026-03-10,2025-07-31,16,0.45,47.1285,0.35,1.7778,4,0,Growth Loyalists
C00840,High-Value At Risk,32,2023-07-28,2,15,3014.77,200.9847,0.2183,0.2,0.4667,5,5,43,2025-11-26,2025-04-26,120,0.4688,94.2116,0.1562,2.8667,2,4,High-Value At Risk
C00841,Champions,22,2024-05-27,0,28,4648.14,166.005,0.1044,0.0357,0.3929,5,9,63,2026-03-21,2025-05-13,5,1.2727,211.2791,0.4091,2.25,1,0,Growth Loyalists
C00842,Discount-Led,19,2024-08-26,0,11,508.65,46.2409,0.4579,0.0,0.7273,5,6,24,2026-03-01,2025-05-06,25,0.5789,26.7711,0.3158,2.1818,0,2,Discount-Driven
C00843,High-Value At Risk,17,2024-10-26,1,6,1028.68,171.4467,0.2454,0.1667,0.6667,3,4,16,2025-11-24,2025-04-08,122,0.3529,60.5106,0.2353,2.6667,2,4,High-Value At Risk
C00844,Loyal Growth,12,2025-03-27,0,15,1689.47,112.6313,0.2203,0.1333,0.7333,6,8,45,2026-02-24,2025-06-25,30,1.25,140.7892,0.6667,3.0,1,3,Champions
C00845,Champions,16,2024-11-25,1,17,2893.23,170.19,0.0953,0.0,0.5294,6,9,44,2026-03-21,2025-06-15,5,1.0625,180.8269,0.5625,2.5882,1,0,Growth Loyalists
C00846,Dormant,8,2025-07-26,1,3,189.42,63.14,0.2267,0.3333,0.6667,3,3,5,2025-09-10,2025-07-26,197,0.375,23.6775,0.375,1.6667,5,1,Dormant
C00847,Loyal Growth,22,2024-05-27,2,11,960.17,87.2882,0.2673,0.0909,0.9091,6,8,33,2026-02-26,2025-05-24,28,0.5,43.6441,0.3636,3.0,2,2,Discount-Driven
C00848,Discount-Led,23,2024-04-26,0,9,362.06,40.2289,0.5161,0.2222,0.7778,4,6,24,2026-01-15,2025-07-01,70,0.3913,15.7417,0.2609,2.6667,0,2,Discount-Driven
C00849,Champions,34,2023-05-28,0,17,2582.7,151.9235,0.0885,0.0,0.4118,5,7,52,2026-03-18,2025-08-15,8,0.5,75.9618,0.2059,3.0588,0,0,Growth Loyalists
C00850,Dormant,15,2024-12-25,3,1,28.23,28.23,0.2985,0.0,0.0,1,1,1,2025-06-23,2025-06-23,276,0.0667,1.882,0.0667,1.0,4,1,Dormant
C00851,Champions,26,2024-01-26,0,8,1177.9,147.2375,0.0862,0.0,0.5,5,6,21,2026-03-17,2025-09-09,9,0.3077,45.3038,0.2308,2.625,0,0,Growth Loyalists
C00852,Loyal Growth,20,2024-07-26,0,14,1297.64,92.6886,0.2661,0.1429,0.7143,4,9,26,2026-03-05,2025-06-01,21,0.7,64.882,0.45,1.8571,0,0,Growth Loyalists
C00853,Dormant,17,2024-10-26,1,6,206.21,34.3683,0.3458,0.1667,0.6667,4,3,13,2025-06-09,2025-03-28,290,0.3529,12.13,0.1765,2.1667,2,1,Dormant
C00854,Dormant,6,2025-09-25,0,1,29.19,29.19,0.4207,0.0,0.0,1,1,1,2025-10-27,2025-10-27,150,0.1667,4.865,0.1667,1.0,1,1,Dormant
C00855,Loyal Growth,15,2024-12-25,0,13,1188.75,91.4423,0.2812,0.0769,0.9231,5,6,31,2026-02-28,2025-08-02,26,0.8667,79.25,0.4,2.3846,0,3,Champions
C00856,High-Value At Risk,26,2024-01-26,0,11,1963.04,178.4582,0.1976,0.1818,0.2727,5,6,38,2025-10-18,2025-03-27,159,0.4231,75.5015,0.2308,3.4545,5,4,High-Value At Risk
C00857,Discount-Led,10,2025-05-26,0,4,234.39,58.5975,0.4616,0.0,1.0,3,3,12,2026-02-14,2025-08-13,40,0.4,23.439,0.3,3.0,0,2,Discount-Driven
C00858,Dormant,17,2024-10-26,1,6,339.78,56.63,0.2747,0.1667,0.5,3,3,12,2025-09-25,2025-04-24,182,0.3529,19.9871,0.1765,2.0,1,1,Dormant
C00859,Loyal Growth,11,2025-04-26,0,17,1752.44,103.0847,0.3023,0.2353,0.7059,6,10,44,2026-03-13,2025-06-18,13,1.5455,159.3127,0.9091,2.5882,1,3,Champions
C00860,High-Value At Risk,17,2024-10-26,2,11,1935.79,175.9809,0.2012,0.0,0.7273,6,4,34,2025-10-21,2025-04-01,156,0.6471,113.87,0.2353,3.0909,3,4,High-Value At Risk
C00861,Discount-Led,23,2024-04-26,1,8,426.1,53.2625,0.418,0.125,0.75,4,6,17,2026-01-10,2025-06-17,75,0.3478,18.5261,0.2609,2.125,3,2,Discount-Driven
C00862,Discount-Led,24,2024-03-27,2,10,454.87,45.487,0.4986,0.0,0.9,5,6,13,2026-02-22,2025-07-16,32,0.4167,18.9529,0.25,1.3,4,2,Discount-Driven
C00863,Discount-Led,11,2025-04-26,1,3,163.33,54.4433,0.4399,0.3333,1.0,2,3,3,2026-01-31,2025-07-01,54,0.2727,14.8482,0.2727,1.0,1,2,Discount-Driven
C00864,Discount-Led,16,2024-11-25,0,10,415.19,41.519,0.4733,0.1,0.9,5,6,30,2026-02-10,2025-07-30,44,0.625,25.9494,0.375,3.0,1,2,Discount-Driven
C00865,Champions,29,2023-10-27,0,17,3217.33,189.2547,0.0818,0.0,0.7647,6,9,42,2026-03-24,2025-05-29,2,0.5862,110.9424,0.3103,2.4706,0,0,Growth Loyalists
C00866,Dormant,17,2024-10-26,0,2,93.61,46.805,0.3645,0.0,0.0,2,2,6,2025-07-14,2025-04-07,255,0.1176,5.5065,0.1176,3.0,0,1,Dormant
C00867,Dormant,7,2025-08-26,0,2,68.93,34.465,0.3146,0.0,0.5,2,2,4,2025-09-25,2025-08-30,182,0.2857,9.8471,0.2857,2.0,2,1,Dormant
C00868,Discount-Led,9,2025-06-26,1,13,616.59,47.43,0.4234,0.0769,0.8462,6,7,36,2026-03-03,2025-07-31,23,1.4444,68.51,0.7778,2.7692,2,3,Champions
C00869,Champions,18,2024-09-25,0,24,4067.67,169.4863,0.0992,0.0417,0.4167,5,8,63,2026-03-17,2025-08-23,9,1.3333,225.9817,0.4444,2.625,0,0,Growth Loyalists
C00870,Loyal Growth,18,2024-09-25,0,11,1125.15,102.2864,0.1918,0.0909,0.8182,5,8,34,2026-03-01,2025-06-17,25,0.6111,62.5083,0.4444,3.0909,2,0,Growth Loyalists
C00871,Discount-Led,15,2024-12-25,1,9,395.86,43.9844,0.4595,0.0,0.7778,5,5,26,2026-01-11,2025-05-09,74,0.6,26.3907,0.3333,2.8889,1,2,Discount-Driven
C00872,Champions,23,2024-04-26,0,14,2365.9,168.9929,0.0966,0.0,0.5714,6,6,40,2026-03-21,2025-09-11,5,0.6087,102.8652,0.2609,2.8571,0,0,Growth Loyalists
C00873,Dormant,10,2025-05-26,3,8,288.37,36.0462,0.3638,0.25,0.5,5,4,25,2025-08-14,2025-05-29,224,0.8,28.837,0.4,3.125,9,2,Discount-Driven
C00874,Loyal Growth,19,2024-08-26,0,11,1283.46,116.6782,0.2386,0.0909,0.7273,6,6,24,2026-03-01,2025-08-17,25,0.5789,67.5505,0.3158,2.1818,1,0,Growth Loyalists
C00875,Discount-Led,10,2025-05-26,0,9,378.58,42.0644,0.4939,0.1111,0.8889,5,5,20,2026-01-25,2025-07-13,60,0.9,37.858,0.5,2.2222,0,2,Discount-Driven
C00876,Dormant,22,2024-05-27,0,5,218.63,43.726,0.3341,0.0,0.6,2,5,13,2025-09-24,2025-03-29,183,0.2273,9.9377,0.2273,2.6,2,1,Dormant
C00877,Loyal Growth,26,2024-01-26,1,18,1933.75,107.4306,0.2006,0.0556,0.8333,5,8,35,2026-02-27,2025-07-28,27,0.6923,74.375,0.3077,1.9444,1,0,Growth Loyalists
C00878,Loyal Growth,28,2023-11-26,0,11,967.95,87.9955,0.2406,0.0909,0.8182,5,8,25,2026-02-25,2025-06-12,29,0.3929,34.5696,0.2857,2.2727,0,0,Growth Loyalists
C00879,Discount-Led,11,2025-04-26,1,10,468.7,46.87,0.421,0.1,0.9,5,8,29,2026-03-08,2025-05-31,18,0.9091,42.6091,0.7273,2.9,1,3,Champions
C00880,Discount-Led,8,2025-07-26,3,9,464.7,51.6333,0.4644,0.1111,0.7778,5,6,26,2026-02-26,2025-08-31,28,1.125,58.0875,0.75,2.8889,4,3,Champions
C00881,Loyal Growth,18,2024-09-25,0,17,1950.27,114.7218,0.2066,0.0588,0.8235,6,8,42,2026-03-01,2025-05-19,25,0.9444,108.3483,0.4444,2.4706,1,3,Champions
C00882,Discount-Led,12,2025-03-27,1,6,275.24,45.8733,0.4469,0.1667,1.0,3,5,20,2025-12-29,2025-06-21,87,0.5,22.9367,0.4167,3.3333,2,2,Discount-Driven
C00883,Dormant,7,2025-08-26,0,6,207.67,34.6117,0.3673,0.1667,0.5,3,2,9,2025-09-26,2025-08-26,181,0.8571,29.6671,0.2857,1.5,1,2,Discount-Driven
C00884,High-Value At Risk,14,2025-01-25,0,11,1725.72,156.8836,0.155,0.1818,0.5455,6,3,30,2025-09-26,2025-04-11,181,0.7857,123.2657,0.2143,2.7273,0,4,High-Value At Risk
C00885,Loyal Growth,28,2023-11-26,2,13,1349.42,103.8015,0.2881,0.1538,0.6154,6,8,27,2026-03-04,2025-07-09,22,0.4643,48.1936,0.2857,2.0769,2,0,Growth Loyalists
C00886,Loyal Growth,18,2024-09-25,1,15,1715.67,114.378,0.1813,0.2667,0.8,6,5,37,2026-02-26,2025-06-08,28,0.8333,95.315,0.2778,2.4667,1,0,Growth Loyalists
C00887,Loyal Growth,11,2025-04-26,1,15,1642.37,109.4913,0.2112,0.0,0.8,5,8,32,2026-03-04,2025-07-28,22,1.3636,149.3064,0.7273,2.1333,2,3,Champions
C00888,Champions,33,2023-06-27,1,14,2183.33,155.9521,0.087,0.0,0.6429,5,7,37,2026-03-16,2025-08-09,10,0.4242,66.1615,0.2121,2.6429,1,0,Growth Loyalists
C00889,Champions,30,2023-09-26,0,27,4058.4,150.3111,0.0996,0.0741,0.5926,6,9,74,2026-03-15,2025-05-03,11,0.9,135.28,0.3,2.7407,0,0,Growth Loyalists
C00890,Discount-Led,8,2025-07-26,0,11,512.79,46.6173,0.5027,0.0909,0.9091,5,5,20,2026-02-13,2025-08-13,41,1.375,64.0988,0.625,1.8182,1,3,Champions
C00891,Loyal Growth,13,2025-02-24,1,12,1316.38,109.6983,0.2389,0.0,0.75,4,7,26,2026-03-04,2025-07-27,22,0.9231,101.26,0.5385,2.1667,1,3,Champions
C00892,Dormant,11,2025-04-26,0,8,322.37,40.2962,0.3932,0.0,0.75,5,3,19,2025-09-06,2025-05-01,201,0.7273,29.3064,0.2727,2.375,1,2,Discount-Driven
C00893,Loyal Growth,27,2023-12-27,0,15,1357.25,90.4833,0.1927,0.0667,0.6667,5,8,29,2026-02-24,2025-07-29,30,0.5556,50.2685,0.2963,1.9333,0,0,Growth Loyalists
C00894,Champions,26,2024-01-26,1,20,2973.59,148.6795,0.111,0.15,0.55,5,7,45,2026-03-18,2025-05-23,8,0.7692,114.3688,0.2692,2.25,1,0,Growth Loyalists
C00895,Discount-Led,11,2025-04-26,1,16,669.02,41.8138,0.4537,0.0625,0.875,6,7,26,2026-02-25,2025-06-06,29,1.4545,60.82,0.6364,1.625,2,3,Champions
C00896,Dormant,7,2025-08-26,3,3,133.62,44.54,0.2858,0.3333,0.6667,3,2,5,2025-10-05,2025-09-03,172,0.4286,19.0886,0.2857,1.6667,5,1,Dormant
C00897,Loyal Growth,26,2024-01-26,0,14,1251.78,89.4129,0.2706,0.0,0.6429,6,7,26,2026-03-10,2025-08-30,16,0.5385,48.1454,0.2692,1.8571,0,0,Growth Loyalists
C00898,Loyal Growth,10,2025-05-26,0,18,2131.18,118.3989,0.2547,0.0,0.7222,5,7,47,2026-03-08,2025-08-20,18,1.8,213.118,0.7,2.6111,0,3,Champions
C00899,Loyal Growth,10,2025-05-26,0,15,1234.83,82.322,0.3057,0.1333,0.6667,6,9,36,2026-03-06,2025-07-08,20,1.5,123.483,0.9,2.4,1,3,Champions
C00900,High-Value At Risk,20,2024-07-26,2,11,1959.54,178.14,0.2237,0.0,0.3636,4,4,27,2025-09-06,2025-04-04,201,0.55,97.977,0.2,2.4545,4,4,High-Value At Risk
C00901,High-Value At Risk,26,2024-01-26,2,9,1319.78,146.6422,0.2374,0.1111,0.5556,3,4,26,2025-11-29,2025-04-13,117,0.3462,50.7608,0.1538,2.8889,3,4,High-Value At Risk
C00902,Loyal Growth,22,2024-05-27,1,16,1639.05,102.4406,0.228,0.0,0.75,6,9,36,2026-03-17,2025-06-01,9,0.7273,74.5023,0.4091,2.25,1,0,Growth Loyalists
C00903,Champions,18,2024-09-25,0,24,3662.94,152.6225,0.1005,0.0,0.5417,6,8,56,2026-03-22,2025-08-13,4,1.3333,203.4967,0.4444,2.3333,0,0,Growth Loyalists
C00904,High-Value At Risk,19,2024-08-26,2,11,1793.57,163.0518,0.2139,0.0,0.8182,5,5,24,2025-10-09,2025-04-01,168,0.5789,94.3984,0.2632,2.1818,3,4,High-Value At Risk
C00905,Dormant,12,2025-03-27,1,5,220.17,44.034,0.3235,0.2,0.4,3,3,16,2025-09-08,2025-04-12,199,0.4167,18.3475,0.25,3.2,4,1,Dormant
C00906,Discount-Led,15,2024-12-25,1,9,273.9,30.4333,0.5133,0.1111,0.8889,3,7,20,2026-01-21,2025-05-07,64,0.6,18.26,0.4667,2.2222,2,2,Discount-Driven
C00907,High-Value At Risk,21,2024-06-26,1,11,1595.73,145.0664,0.2419,0.1818,0.5455,5,4,23,2025-09-15,2025-03-31,192,0.5238,75.9871,0.1905,2.0909,4,4,High-Value At Risk
C00908,Champions,26,2024-01-26,1,11,1868.91,169.9009,0.1034,0.0,0.3636,4,8,24,2026-03-15,2025-08-09,11,0.4231,71.8812,0.3077,2.1818,1,0,Growth Loyalists
C00909,Loyal Growth,15,2024-12-25,0,17,1990.66,117.0976,0.2234,0.0588,0.8824,6,8,37,2026-03-07,2025-06-02,19,1.1333,132.7107,0.5333,2.1765,0,3,Champions
C00910,Loyal Growth,28,2023-11-26,2,12,1214.11,101.1758,0.2387,0.25,1.0,6,9,37,2026-03-13,2025-07-31,13,0.4286,43.3611,0.3214,3.0833,2,0,Growth Loyalists
C00911,Discount-Led,16,2024-11-25,1,12,589.28,49.1067,0.4282,0.0,0.8333,5,7,26,2025-12-21,2025-04-26,95,0.75,36.83,0.4375,2.1667,3,2,Discount-Driven
C00912,Dormant,9,2025-06-26,2,5,169.9,33.98,0.3486,0.0,0.2,3,2,12,2025-08-29,2025-07-02,209,0.5556,18.8778,0.2222,2.4,4,1,Dormant
C00913,Dormant,20,2024-07-26,2,4,167.5,41.875,0.2786,0.25,0.75,3,3,8,2025-10-27,2025-04-08,150,0.2,8.375,0.15,2.0,3,1,Dormant
C00914,Dormant,8,2025-07-26,2,4,132.04,33.01,0.3788,0.0,0.0,2,3,9,2025-09-27,2025-07-27,180,0.5,16.505,0.375,2.25,3,1,Dormant
C00915,Dormant,18,2024-09-25,2,4,265.38,66.345,0.1832,0.0,0.5,3,3,10,2025-08-13,2025-04-16,225,0.2222,14.7433,0.1667,2.5,3,1,Dormant
C00916,Dormant,7,2025-08-26,4,1,51.49,51.49,0.3275,0.0,1.0,1,1,2,2025-10-12,2025-10-12,165,0.1429,7.3557,0.1429,2.0,5,1,Dormant
C00917,Champions,24,2024-03-27,0,12,1861.46,155.1217,0.1085,0.0,0.4167,4,6,25,2026-03-15,2025-07-07,11,0.5,77.5608,0.25,2.0833,1,0,Growth Loyalists
C00918,Champions,26,2024-01-26,0,21,3315.78,157.8943,0.1023,0.0476,0.4286,6,7,45,2026-03-21,2025-06-02,5,0.8077,127.53,0.2692,2.1429,0,0,Growth Loyalists
C00919,Loyal Growth,23,2024-04-26,1,13,1329.25,102.25,0.2367,0.0769,0.7692,6,8,32,2026-03-09,2025-06-28,17,0.5652,57.7935,0.3478,2.4615,1,0,Growth Loyalists
C00920,High-Value At Risk,14,2025-01-25,1,8,1373.44,171.68,0.2516,0.125,0.5,5,4,22,2025-10-06,2025-04-07,171,0.5714,98.1029,0.2857,2.75,2,4,High-Value At Risk
C00921,Champions,25,2024-02-25,0,18,3296.8,183.1556,0.1027,0.0,0.3889,6,10,45,2026-03-20,2025-06-25,6,0.72,131.872,0.4,2.5,1,0,Growth Loyalists
C00922,Dormant,11,2025-04-26,2,4,187.15,46.7875,0.3165,0.25,0.5,2,3,5,2025-10-06,2025-05-05,171,0.3636,17.0136,0.2727,1.25,3,1,Dormant
C00923,Discount-Led,9,2025-06-26,1,5,231.61,46.322,0.376,0.4,1.0,3,5,17,2026-01-29,2025-07-16,56,0.5556,25.7344,0.5556,3.4,2,2,Discount-Driven
C00924,High-Value At Risk,33,2023-06-27,2,10,1405.1,140.51,0.3331,0.1,0.6,6,4,31,2025-12-03,2025-04-11,113,0.303,42.5788,0.1212,3.1,2,4,High-Value At Risk
C00925,Champions,23,2024-04-26,0,16,2827.91,176.7444,0.0703,0.0625,0.5,5,8,38,2026-03-16,2025-05-21,10,0.6957,122.9526,0.3478,2.375,0,0,Growth Loyalists
C00926,Loyal Growth,20,2024-07-26,3,12,1262.4,105.2,0.2636,0.1667,0.75,5,8,29,2026-03-02,2025-07-06,24,0.6,63.12,0.4,2.4167,4,4,High-Value At Risk
C00927,Champions,19,2024-08-26,1,19,3197.46,168.2874,0.1157,0.0,0.3158,4,9,36,2026-03-17,2025-06-06,9,1.0,168.2874,0.4737,1.8947,1,0,Growth Loyalists
C00928,Dormant,15,2024-12-25,0,3,98.65,32.8833,0.2286,0.0,0.3333,3,2,9,2025-05-13,2025-04-05,317,0.2,6.5767,0.1333,3.0,3,1,Dormant
C00929,Discount-Led,10,2025-05-26,0,6,328.73,54.7883,0.4324,0.0,1.0,4,5,19,2026-03-03,2025-06-26,23,0.6,32.873,0.5,3.1667,0,2,Discount-Driven
C00930,Discount-Led,17,2024-10-26,0,9,496.29,55.1433,0.4437,0.0,0.8889,4,4,17,2026-01-14,2025-08-07,71,0.5294,29.1935,0.2353,1.8889,2,2,Discount-Driven
C00931,Loyal Growth,18,2024-09-25,1,13,1143.06,87.9277,0.2956,0.2308,0.8462,6,9,26,2026-03-19,2025-07-14,7,0.7222,63.5033,0.5,2.0,4,3,Champions
C00932,Loyal Growth,10,2025-05-26,0,15,1364.91,90.994,0.2702,0.0667,0.7333,6,6,40,2026-03-02,2025-09-04,24,1.5,136.491,0.6,2.6667,1,3,Champions
C00933,Loyal Growth,10,2025-05-26,0,13,1359.46,104.5738,0.2371,0.0,0.7692,6,7,29,2026-02-28,2025-08-28,26,1.3,135.946,0.7,2.2308,0,3,Champions
C00934,Discount-Led,8,2025-07-26,1,8,367.27,45.9088,0.4777,0.125,0.875,5,6,18,2026-01-05,2025-08-23,80,1.0,45.9088,0.75,2.25,3,3,Champions
C00935,Discount-Led,8,2025-07-26,1,7,255.39,36.4843,0.4111,0.1429,1.0,4,4,15,2026-02-24,2025-10-06,30,0.875,31.9238,0.5,2.1429,1,2,Discount-Driven
C00936,Loyal Growth,22,2024-05-27,2,11,1074.71,97.7009,0.2433,0.0909,0.7273,5,8,21,2026-03-14,2025-05-14,12,0.5,48.8505,0.3636,1.9091,2,0,Growth Loyalists
C00937,Dormant,16,2024-11-25,0,3,101.94,33.98,0.4699,0.0,0.3333,3,2,7,2025-09-09,2025-04-02,198,0.1875,6.3712,0.125,2.3333,1,1,Dormant
C00938,Champions,16,2024-11-25,4,16,2597.35,162.3344,0.0838,0.0625,0.5,5,8,37,2026-03-21,2025-07-28,5,1.0,162.3344,0.5,2.3125,4,0,Growth Loyalists
C00939,Dormant,7,2025-08-26,2,3,104.36,34.7867,0.3588,0.0,0.3333,2,2,10,2025-10-05,2025-09-02,172,0.4286,14.9086,0.2857,3.3333,2,1,Dormant
C00940,Champions,32,2023-07-28,0,17,2999.66,176.4506,0.1004,0.1176,0.4118,5,8,44,2026-03-14,2025-07-28,12,0.5312,93.7394,0.25,2.5882,1,0,Growth Loyalists
C00941,Loyal Growth,23,2024-04-26,1,8,935.48,116.935,0.1878,0.0,0.875,4,6,22,2026-03-02,2025-07-30,24,0.3478,40.673,0.2609,2.75,1,0,Growth Loyalists
C00942,Dormant,18,2024-09-25,0,6,236.39,39.3983,0.3162,0.1667,0.8333,3,4,18,2025-08-31,2025-03-27,207,0.3333,13.1328,0.2222,3.0,5,1,Dormant
C00943,Champions,26,2024-01-26,1,26,4471.99,171.9996,0.0944,0.0385,0.3846,5,10,73,2026-03-15,2025-06-11,11,1.0,171.9996,0.3846,2.8077,3,0,Growth Loyalists
C00944,Loyal Growth,15,2024-12-25,0,19,2189.76,115.2505,0.3016,0.0526,0.8421,5,9,57,2026-03-11,2025-06-22,15,1.2667,145.984,0.6,3.0,2,3,Champions
C00945,High-Value At Risk,31,2023-08-27,2,17,2768.19,162.8347,0.2432,0.2941,0.4706,6,6,35,2025-10-31,2025-04-01,146,0.5484,89.2965,0.1935,2.0588,3,4,High-Value At Risk
C00946,Loyal Growth,20,2024-07-26,3,13,1286.72,98.9785,0.244,0.1538,0.7692,5,8,32,2026-03-12,2025-06-10,14,0.65,64.336,0.4,2.4615,3,0,Growth Loyalists
C00947,Discount-Led,12,2025-03-27,2,13,508.22,39.0938,0.4767,0.2308,0.8462,6,6,39,2026-01-28,2025-06-08,57,1.0833,42.3517,0.5,3.0,4,2,Discount-Driven
C00948,Dormant,13,2025-02-24,3,4,154.69,38.6725,0.3004,0.25,0.75,4,2,10,2025-05-19,2025-04-03,311,0.3077,11.8992,0.1538,2.5,7,1,Dormant
C00949,Dormant,19,2024-08-26,1,1,32.66,32.66,0.345,0.0,0.0,1,1,1,2025-07-20,2025-07-20,249,0.0526,1.7189,0.0526,1.0,2,1,Dormant
C00950,Loyal Growth,13,2025-02-24,0,19,1878.5,98.8684,0.2659,0.1053,0.6842,5,9,48,2026-03-14,2025-06-26,12,1.4615,144.5,0.6923,2.5263,1,3,Champions
C00951,High-Value At Risk,35,2023-04-27,1,8,1778.19,222.2738,0.2033,0.25,0.625,3,4,19,2025-11-08,2025-05-03,138,0.2286,50.8054,0.1143,2.375,4,4,High-Value At Risk
C00952,Loyal Growth,26,2024-01-26,2,9,808.5,89.8333,0.2459,0.1111,0.7778,5,7,27,2026-03-03,2025-07-08,23,0.3462,31.0962,0.2692,3.0,2,2,Discount-Driven
C00953,Loyal Growth,16,2024-11-25,1,16,1591.94,99.4962,0.2299,0.1875,0.875,5,9,41,2026-03-05,2025-07-10,21,1.0,99.4962,0.5625,2.5625,4,3,Champions
C00954,Champions,24,2024-03-27,0,16,2382.64,148.915,0.0855,0.0,0.5625,5,8,33,2026-03-23,2025-07-25,3,0.6667,99.2767,0.3333,2.0625,0,0,Growth Loyalists
C00955,Dormant,12,2025-03-27,2,3,124.29,41.43,0.2185,0.0,0.6667,3,3,6,2025-07-25,2025-03-31,244,0.25,10.3575,0.25,2.0,5,1,Dormant
C00956,Dormant,6,2025-09-25,2,1,68.59,68.59,0.4567,0.0,0.0,1,1,2,2025-10-27,2025-10-27,150,0.1667,11.4317,0.1667,2.0,2,1,Dormant
C00957,Discount-Led,15,2024-12-25,6,8,444.35,55.5438,0.3613,0.25,0.625,4,4,23,2026-01-17,2025-05-13,68,0.5333,29.6233,0.2667,2.875,7,2,Discount-Driven
C00958,High-Value At Risk,18,2024-09-25,1,7,1175.23,167.89,0.1711,0.1429,0.2857,4,3,13,2025-09-26,2025-04-03,181,0.3889,65.2906,0.1667,1.8571,3,4,High-Value At Risk
C00959,High-Value At Risk,32,2023-07-28,2,10,1669.18,166.918,0.2217,0.1,0.5,3,3,18,2025-08-29,2025-04-10,209,0.3125,52.1619,0.0938,1.8,3,4,High-Value At Risk
C00960,High-Value At Risk,31,2023-08-27,2,9,2246.56,249.6178,0.2462,0.2222,0.6667,5,4,23,2025-09-18,2025-03-29,189,0.2903,72.4697,0.129,2.5556,5,4,High-Value At Risk
C00961,High-Value At Risk,28,2023-11-26,2,13,2518.67,193.7438,0.2237,0.3846,0.6154,4,5,27,2025-11-18,2025-04-06,128,0.4643,89.9525,0.1786,2.0769,5,4,High-Value At Risk
C00962,High-Value At Risk,14,2025-01-25,0,11,2098.48,190.7709,0.2063,0.3636,0.7273,5,6,28,2025-11-21,2025-04-08,125,0.7857,149.8914,0.4286,2.5455,2,4,High-Value At Risk
C00963,Champions,36,2023-03-28,0,18,2749.2,152.7333,0.1137,0.0,0.5556,6,9,61,2026-03-20,2025-04-28,6,0.5,76.3667,0.25,3.3889,0,0,Growth Loyalists
C00964,Champions,16,2024-11-25,0,11,1707.6,155.2364,0.1097,0.0,0.0909,5,5,30,2026-03-19,2025-07-18,7,0.6875,106.725,0.3125,2.7273,0,0,Growth Loyalists
C00965,Dormant,16,2024-11-25,1,5,186.5,37.3,0.3545,0.0,0.4,5,4,15,2025-09-24,2025-03-28,183,0.3125,11.6562,0.25,3.0,2,1,Dormant
C00966,High-Value At Risk,29,2023-10-27,1,17,3375.73,198.5724,0.2295,0.1765,0.3529,5,5,45,2025-12-06,2025-03-29,110,0.5862,116.4045,0.1724,2.6471,2,4,High-Value At Risk
C00967,Dormant,9,2025-06-26,3,2,87.6,43.8,0.2224,0.0,0.5,2,2,8,2025-10-12,2025-07-08,165,0.2222,9.7333,0.2222,4.0,9,1,Dormant
C00968,Champions,22,2024-05-27,0,17,2834.84,166.7553,0.0904,0.0588,0.4118,5,8,37,2026-03-14,2025-08-10,12,0.7727,128.8564,0.3636,2.1765,0,0,Growth Loyalists
C00969,High-Value At Risk,28,2023-11-26,2,13,2394.0,184.1538,0.2039,0.2308,0.4615,5,5,29,2025-10-18,2025-04-02,159,0.4643,85.5,0.1786,2.2308,3,4,High-Value At Risk
C00970,Loyal Growth,18,2024-09-25,2,15,1582.26,105.484,0.2332,0.0,0.8667,6,10,44,2026-03-06,2025-06-10,20,0.8333,87.9033,0.5556,2.9333,2,3,Champions
C00971,Loyal Growth,15,2024-12-25,1,15,1447.79,96.5193,0.2636,0.0,0.8,4,9,36,2026-03-12,2025-06-18,14,1.0,96.5193,0.6,2.4,1,3,Champions
C00972,Champions,23,2024-04-26,1,16,2764.28,172.7675,0.085,0.0,0.625,6,8,28,2026-03-19,2025-07-19,7,0.6957,120.1861,0.3478,1.75,1,0,Growth Loyalists
C00973,Champions,27,2023-12-27,1,25,4133.96,165.3584,0.1105,0.0,0.36,6,8,75,2026-03-23,2025-07-23,3,0.9259,153.1096,0.2963,3.0,1,0,Growth Loyalists
C00974,Dormant,21,2024-06-26,2,3,114.49,38.1633,0.3293,0.3333,1.0,3,3,5,2025-08-06,2025-03-31,232,0.1429,5.4519,0.1429,1.6667,4,1,Dormant
C00975,Loyal Growth,26,2024-01-26,3,14,1603.22,114.5157,0.232,0.0714,0.7143,6,7,36,2026-03-10,2025-08-29,16,0.5385,61.6623,0.2692,2.5714,3,0,Growth Loyalists
C00976,Discount-Led,11,2025-04-26,1,9,497.63,55.2922,0.4207,0.2222,0.8889,5,5,21,2026-02-16,2025-07-25,38,0.8182,45.2391,0.4545,2.3333,2,2,Discount-Driven
C00977,High-Value At Risk,16,2024-11-25,1,12,2135.44,177.9533,0.2161,0.25,0.5833,5,6,28,2025-10-10,2025-03-26,167,0.75,133.465,0.375,2.3333,4,4,High-Value At Risk
